Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Central African Republic,74.6873469698836,80.6875878682005,80.2126082942422,81.9181685665535,88.2902255489664,91.8303746529954,94.398235690021,95.8967084672073,109.946162500779,105.707636135487,104.41276592103,109.453299759933,123.310915320227,143.115619712788,146.227615304509,193.354982118232,225.913513868411,248.685423628659,292.469868825178,327.34137778238,362.400643085179,306.832103768768,320.430655382662,273.50194966359,257.353636634786,340.201522817588,432.012423923042,453.745532768878,469.529341311756,449.399059431547,513.305284957779,478.502943895332,477.122324295377,419.802566033991,271.505670833922,346.108840593345,304.631259709054,276.42127015209,278.331340903191,280.908818989086,251.206877406698,250.357011372018,260.745527274366,293.661851679435,320.737460311924,331.162924198911,354.671380067866,404.373964962741,464.561422116684,474.705408664923,487.945383289614,551.028057642347,565.833058388175,380.190091651727,423.884124575109,377.271253829801,401.918238362335,449.786423510424,475.721250544318
Canada,2259.29428549881,2240.43303945853,2268.58534607908,2374.49844764883,2555.11114601309,2770.36180408145,3047.10614707958,3217.15929360795,3462.67887195794,3763.95337938417,4121.93280924889,4520.16286459833,5089.58792478217,5838.66091212262,7033.01103435653,7511.21134703936,8809.26463882445,8919.0574570796,9123.69132998671,10043.66094103,11170.5639653618,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.0692388787,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21829.2334443229,20952.0694643937,22238.6645356943,24190.2496150045,23738.180723841,24169.2847344718,28200.6580773382,32034.3077408421,36266.1871235853,40385.869955477,44543.0410359004,46594.4509535289,40773.061528975,47450.3184700703,52101.7960864825,52542.3466648232,52504.655704109,50835.5111782446,43495.0543869902,42279.9008231637,45066.1619018552,46234.3507461125
Switzerland,1787.36034770201,1971.31632279228,2131.39165159983,2294.18284731738,2501.29318996377,2620.475547353,2784.73354771646,2960.72258588384,3121.8890308772,3344.78360254639,3927.28653324065,4694.71716251561,5714.34089749759,7628.39646633269,8743.99272311147,10028.9871880082,10550.3008915458,11306.4244791824,15810.6298511725,17736.5534111237,18832.1967194448,17153.4013163127,17478.6557926331,17341.994875673,16499.1469305493,16655.3373919475,23751.4495170998,29558.8954776765,31743.6529122682,30401.8924810513,38428.3855023167,38399.2106118525,39534.5419972169,38100.736729035,41843.7568835613,48662.4865090892,46676.8135563141,40417.9407909734,41497.1578443062,40581.3493561186,37868.296000612,38538.9791032635,41376.372812271,48087.5437704014,53340.196975624,54952.6754890751,57579.5029129543,63555.2809223584,72487.8347142083,69927.4422927441,74605.7745091454,88415.6108120697,83538.2128216758,85112.469599771,86605.5173887467,82081.6092055418,80172.1933039266,80450.0458197413,82828.797372173
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40585.3825759722,42443.4323259235,43381.6578397785,41804.3709161492,44544.4334390505,48859.4830207585,56753.3861971042,58197.4493814049,63239.6538290931,74462.646746792,,,,,,,,,,,
Chile,505.349201216281,555.133934614754,638.945209228415,655.25247598749,678.12787579294,670.394641776333,772.726053851789,753.127634375656,756.912480510742,870.319115188766,932.861569157008,1094.6810421425,1173.21850523803,1640.02938030473,1554.388548281,719.599361342355,961.424425287909,1278.32792566263,1441.94208564388,1937.26657210336,2542.76425167136,2979.60942229821,2156.51269884939,1709.44135160118,1624.63223665668,1444.28037393666,1517.86256471288,1760.30542338939,2026.83854529303,2288.55494089948,2494.52566886254,2803.56209049973,3350.21384457649,3535.1735995737,4024.21693223695,5107.27680233606,5349.80412655622,5745.37379549796,5446.58061279416,4957.77788383624,5074.90162375009,4574.59442067573,4446.25050488693,4772.5628196506,6194.85310698418,7598.52512108889,9464.55024290607,10502.3545202737,10751.479674217,10208.9067622861,12808.034586422,14637.2402355403,15351.5513257697,15842.940805218,14670.9967606057,13574.1718307156,13748.0876632921,15037.3502805385,15923.3587375381
China,89.5205415103584,75.8058379259965,70.9094116671007,74.3136434486145,85.4985551596313,98.4867777522206,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.162991554686,118.654577785346,131.883561243868,157.090374298657,160.140093727686,178.341819608096,165.40554037242,185.422832913673,156.396388520044,183.983152215978,194.804722186836,197.071474499102,203.334919503464,225.431928890812,250.713969046988,294.45884850496,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692302073,377.389839479958,473.492278718042,609.656679202484,709.413755085039,781.744164341053,828.580479295681,873.28706172579,959.372483639691,1053.10824300452,1148.5082904417,1288.64325183381,1508.66809788266,1753.41782925823,2099.22943460447,2693.96982683485,3468.30446324747,3832.23595156727,4550.45359583857,5618.13249134962,6316.91886335683,7050.64591988963,7651.36604428568,8033.38804310679,8078.79047437238,8759.04157775098,9770.84708783314
Cote d'Ivoire,155.899899779449,170.242769201326,171.128185807371,194.212628968711,226.227041791045,217.602389968993,233.614639022308,238.310697446664,271.853287815928,277.97201439232,285.273369805127,297.279858459954,331.669296331119,429.413448322351,501.55349751953,607.235569920989,694.383143719613,891.634729154524,1074.86186192676,1189.5697895746,1266.62419221806,1004.6341334048,863.333629581428,747.756917852789,717.897366162353,703.520082617422,888.527459895812,942.930478670389,924.326578664607,848.289839327364,905.321715851216,848.752909970742,870.481177294597,832.282745168866,605.263587267481,774.671212059542,827.762005660526,774.727631309204,809.012688280468,771.968406002361,651.305906791064,664.127666289499,716.530265586605,869.712599327674,921.20126728398,930.829818073937,949.131832768471,1061.15402566967,1235.61336575482,1210.29542592526,1211.93033804477,1207.00143371363,1243.34459676571,1415.4693846297,1559.38650354563,1426.45786352384,1481.65223087732,1557.18281424798,1715.53133212649
Cameroon,119.519178787728,124.426729896829,129.544139225573,131.136413030298,138.646028097933,141.012174977559,144.380001343019,154.331498862632,169.81245325529,181.280767185084,177.920951861018,184.462395127925,208.37545376723,249.364107353926,311.219494342336,369.447200877364,401.413029433989,426.794682334849,543.02118333491,694.686284941298,781.862792323625,859.12310941489,798.850393654228,780.61221705595,799.547648417735,809.093492972061,1021.70929408929,1146.43537951426,1128.01902823514,974.991279748482,946.646413060374,1024.42413530091,911.741421813763,1204.7629729769,801.161703758483,709.114829717018,752.525099406841,755.239706837977,720.796974616141,740.996564287047,649.991845405048,651.100907498053,707.887567392905,865.958137544256,1009.94312043658,1011.88007278296,1062.13743331336,1194.06985039841,1371.7467084914,1314.70601531227,1285.26172565588,1403.2556380893,1354.62308705136,1465.2223269067,1540.56818173347,1326.96927718029,1363.40385121739,1421.58749243688,1533.74213975885
"Congo, Dem. Rep.",220.314062094535,197.391371783205,235.633480344752,377.42983268411,170.466994891707,232.811114397363,253.759251350065,184.130389066533,206.714907377649,258.606503271145,243.749744400022,272.065363300044,292.297083969972,362.843647825812,430.701983851132,446.975657372212,409.524329613887,509.066707282805,615.978956984048,587.151722033544,546.112437391742,463.671292014208,492.532526759835,387.507759086898,269.842631584614,240.788041750461,263.831369121596,243.004739444986,273.127844647379,269.592891964422,270.13054337708,268.056462814242,220.371855660963,275.821973495212,144.59508268102,135.737146758047,134.981924340258,138.974046429358,138.58630642688,102.597977628268,405.21625299166,153.591009193717,175.009965079978,173.796135306156,194.039962426624,218.386190840192,255.433083829534,286.330492064632,327.563721821663,298.619682051092,334.021572573152,387.082465361488,424.600386118518,457.96372825635,486.787081921552,497.316960805476,471.318840409572,467.07423746489,561.777182390425
"Congo, Rep.",129.370463498733,145.406396949718,155.738235886969,157.055866084783,165.009459125112,171.645695885761,185.891785260065,194.661293336108,200.395177715144,205.533551237708,207.222705704409,235.835899523756,291.975001384983,374.126411572439,392.321084246093,499.203255266761,476.85138290327,469.690525056317,523.910454990952,694.176424777911,959.426418273452,1088.97491463225,1146.30443214512,1080.82241509556,1098.44109094277,1051.87164433587,875.450841348523,1058.22844677485,991.517372369613,1042.04973471117,1187.55128407722,1124.90111391167,1178.02379889856,749.634857826406,672.163194809393,781.523568459189,912.01398805266,810.077492000982,660.472372410258,774.711689855007,1029.57703685039,868.339950856954,912.278153211367,1026.10767374516,1324.21914154172,1680.20458795157,2064.34452292536,2165.74575859571,2956.26440700407,2314.26602478527,2809.69495708158,3282.39345461725,3032.66732937043,3047.06458933719,2992.93134863351,1761.32356974061,1814.06341798173,1702.571349341,2147.76946104594
Colombia,251.04136654977,274.052363416871,289.917962712317,274.314941989816,328.655068251942,307.646810749974,281.565960874914,293.644234507609,292.257567846308,307.995166075518,335.118187966325,355.407565837487,385.112589262499,448.033719896899,525.525819129736,544.290793535631,623.42869038637,773.745784759061,904.010552945586,1061.84842554493,1241.63967934462,1323.37614001864,1386.67321577112,1348.80429437848,1304.17682124318,1165.04214144812,1142.93940072412,1165.98254637913,1232.22623127556,1218.2109348719,1445.32836826111,1456.69396899099,1697.11288670282,1893.54205005588,2284.83874906038,2539.91287721915,2620.53876171399,2827.37975154292,2566.02406004931,2209.93148047491,2520.48089795902,2439.68178917536,2396.62730321605,2281.4019274148,2782.62305275489,3404.19018974736,3731.16848946768,4703.21315685375,5461.78072641311,5195.39337583111,6326.54946861963,7324.3832858034,8042.52976902978,8212.66782924683,8114.08426438361,6175.87602970259,5871.22352385952,6375.93206285311,6667.7906995498
Comoros,,,,,,,,,,,,,,,,,,,,,689.402968628191,618.218697600192,562.811582474433,570.140550245659,534.632091138966,553.632402654304,763.335785254372,896.116517060667,918.902129047545,854.478029898175,1043.8008030813,1000.55865110924,1047.9795506547,1008.02949443805,690.471730917011,838.171684031953,810.544234422824,726.055207763206,718.117089250422,723.185092777719,645.818690802056,680.318541425182,744.475172433634,935.611518034788,1059.17688421808,1068.60032134875,1113.95775719606,1238.46151380518,1387.59462639938,1339.33719065958,1315.21480648394,1446.06801802192,1403.42851892157,1504.92085930273,1511.81608327254,1242.10288470331,1272.19394336975,1320.54186667961,1415.26362231562
Cabo Verde,,,,,,,,,,,,,,,,,,,,,501.139260012316,483.128599090821,477.923014113312,461.233851936157,431.24318941065,441.892450582528,602.152790760767,732.567835461914,811.393356434613,807.564830826132,908.0961895607,923.74161278016,1003.94647280985,1339.74421650026,1080.16230391713,1261.1161568512,1269.12057723296,1213.5998405106,1265.19478254039,1408.99960770523,1259.32365602588,1292.20278510801,1401.90373253543,1809.08992549778,2024.27524765788,2099.15748405491,2361.38513425545,3186.82689181153,3721.2509487106,3517.40124546087,3378.25485950035,3740.38909850629,3447.5240412173,3615.97904131099,3588.6740539538,3043.01398430098,3130.9822291706,3292.6457550859,3635.40684982339
Costa Rica,381.36511464301,355.003776917523,334.311814299174,344.355120073064,352.337113722278,372.278942006233,393.479009988359,412.237535962029,442.778595303081,474.79477575895,533.091564923652,568.095547960892,636.905379909813,767.330209590493,816.037262055928,936.33592856878,1122.80972240328,1393.0024110443,1555.53766394503,1734.61498790462,2021.54539611338,1068.50460024027,1032.99864189322,1213.55411983335,1373.93771424982,1432.08491079662,1572.4567033614,1571.29503296922,1558.50744762994,1727.87209777525,1831.00191180894,2238.85364380256,2595.02252246487,2828.13017209785,3016.22434769068,3247.3169868703,3198.54867220364,3375.16634080278,3579.86588383174,3653.55271949338,3772.87001153149,3944.73761278777,4024.65189994852,4129.63279072511,4385.3907193055,4654.8248220098,5201.51409470061,6071.78916451552,6859.07902178333,6760.47751541355,8141.91312675461,9121.93251763187,9913.20995852366,10490.0813312933,10547.1518593556,11299.1355423011,11666.4559107759,11752.5434010771,12027.3658826316
Cuba,,,,,,,,,,,653.426503244002,779.724141057318,901.36730417732,1088.12756544109,1223.69108680216,1379.08169487543,1443.30213122851,1472.72958190941,1835.11153638088,2000.2799846174,2021.72422476312,2035.60764206827,2107.93179284867,2224.65326296279,2396.35413962584,2269.8249939123,2378.90955458506,2451.13347591453,2640.92045416403,2572.69047041421,2703.16803909913,2278.20867952349,2057.10340389586,2073.09486493986,2624.75679268486,2794.73726831627,2286.92738187011,2308.14619501185,2331.46564828514,2558.90479373766,2747.09857519438,2837.73801762292,2999.24524433842,3197.13375407632,3395.71205023126,3786.66479540796,4683.5661553675,5208.71607293921,5411.27141824963,5529.67036020975,5730.35477459488,6139.71932965905,6497.32111313561,6837.71289192677,7133.34209494342,7694.0119195241,8060.79588647979,8541.2106734664,8821.81889125004
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20146.3864122001,20587.397358013,20462.7179539813,20258.0096948833,19951.3279030441,19555.3658492891,19457.5315232205,19573.8926023729
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47014.3244941344,83322.7834434623,85434.2681740934,85187.8402352083,77398.0158439916,73350.7848219067,72328.411640906,72783.320437604,73515.8953177856,74990.4332223775,76280.4862528245,78296.0999272332,81124.5134794821,
Cyprus,,,,,,,,,,,,,,,,976.33424476934,1157.41164807939,1476.27154273967,1929.40360692052,2559.25967546587,4232.02293870659,4033.24047772902,4122.78449894301,4091.04849762666,4258.74358947914,4488.28700259453,5642.63147635102,6690.57797489323,7645.62976711711,8038.91424224167,9641.57527301293,9696.09959332362,11310.0719239521,10526.1417696747,11617.6927784249,15261.4105623727,15139.22613332,14234.2443841858,15092.8262545433,15287.919127344,14388.3480609917,14821.4468167502,16093.214611298,20252.2389846021,23792.6213632243,24959.2591697881,26729.3234045802,31244.9262239722,35397.3636837901,32109.2425148579,31023.6383309791,32396.3857437121,28912.1569390403,27729.1926990735,27129.6261211298,23333.7149112129,24532.5190588269,26338.6943443136,28689.6985789646
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3917.15984010204,2878.71928306369,3352.03416144651,3931.74446274757,4601.95231248673,5788.15073679709,6493.86334640108,5996.83381043982,6458.90450104404,6307.69800377791,6011.61522035701,6609.20552986054,8032.89661245767,9773.11750251281,11685.8872407234,13346.1763898857,15183.6360541375,18373.6489976913,22698.8539572605,19741.5976279826,19808.0710912518,21717.4579392202,19729.8705111763,19916.0193873722,19744.5586092159,17715.6168523009,18463.3865756564,20379.8960396417,23069.383245434
Germany,,,,,,,,,,,2761.16683631154,3192.1336177736,3809.98144723309,5046.75510676642,5639.07761842548,6236.3588853405,6634.85689909309,7682.95377600642,9482.04284590652,11281.0233217764,12138.3081048011,10209.0731131771,9913.73764365182,9864.3449403866,9313.16941419653,9429.56921260612,13461.8310057324,16677.5107867621,17931.282325738,17764.3764392283,22303.9613327585,23357.757725073,26438.2303888417,25522.6295733618,27076.60675014,31658.3493789135,30485.8665482279,26964.0494672673,27289.0593603191,26725.9152182573,23635.9292203977,23607.8828553922,25077.7290759602,30243.5765296979,34044.0536341248,34507.3688142332,36323.4477421822,41587.2128984264,45427.151677489,41485.9016495139,41531.9341978689,46644.776027968,43858.3630551076,46285.7640688407,47959.9932737599,41139.5445685533,42098.9204453545,44240.0441099604,47615.7400276733
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,801.172727261608,,761.470312414935,748.195249198534,725.742532069468,766.1409545474,762.011321733063,777.262329602146,753.520188893783,790.032265170134,789.551769053208,767.500314974148,760.635021178711,755.761693583278,765.856135000962,768.17607674712,780.908222642322,791.389478167512,818.86662978308,863.231612341457,904.729748876566,967.668622919565,1052.72565197384,1223.85686092098,1267.31280083416,1343.26872994437,1451.54297984389,1559.24065068226,2312.72880330353,2466.01833154344,2675.60537449629,2818.37685569239,2930.70317165342,3082.54309871957
Dominica,,,,,,,,,,,,,,,,,,624.631636811103,769.078341978832,734.010524833419,966.681537739774,1090.27328886469,1193.65327609118,1324.66725939451,1478.07166782766,1632.38115548917,1863.45468295146,2113.92715186721,2402.90675309058,2617.77983064863,2860.4315596643,3122.78998241143,3317.90455969692,3466.38608226049,3721.34716533179,3861.17961332454,4120.41840532311,4291.69230704663,4593.71449528891,4750.61215722775,4787.78017069474,4883.7236627966,4771.04092651725,4897.44174988112,5217.230415605,5160.22431361932,5518.39910840448,5952.0566685762,6469.14573799801,6902.85716974119,6967.24522993605,7065.0529682483,6848.41823434087,7016.67647144723,7318.10378289945,7596.43506226258,8080.96862341186,7274.72133332918,7691.34509727878
Denmark,,,,,,,2487.13618090884,2700.74628964677,2776.13539044344,3151.13316134695,3464.45515573196,3845.50608879175,4654.29893603922,6119.37022218668,6770.75002682893,7999.11266676484,8787.58972193297,9783.85202151322,11826.0186130503,13751.998948016,13883.8871432732,12081.8010496077,11804.4328880134,11857.8921357231,11562.9190778487,12253.1002141785,17201.0888129674,21340.7278625524,22527.0467265631,21901.054745944,26891.4464489571,27011.3774590051,29569.6603567112,27597.9752286357,29995.5796235479,35351.3654606819,35650.7140860994,32835.9399398833,33368.142415092,33440.7948054204,30743.5476816354,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8560039631,54663.9983719195,57141.0598350413,61390.6930097009
Dominican Republic,204.11474750958,192.027725260401,234.051629386729,258.595852955478,272.974146237077,229.02367729865,245.987545364814,250.9766941897,254.051857561451,281.377797656778,330.131652636164,360.152229961467,417.919700285504,480.052967973334,583.484188569677,699.602323740237,748.99019479621,848.284789644013,854.648087674358,969.498732059698,1164.95262604095,1273.82343630942,1362.51044452904,1487.27486873879,1831.08530261077,780.385865786157,928.03295214205,865.831368523135,783.035059006897,955.515872780031,991.614424124905,1338.89604477862,1532.90322395673,1733.40045528614,1908.4847543857,2122.79766569208,2293.75524674311,2476.11344027155,2638.34947965773,2653.34401171644,2869.10586072527,2977.14842791109,3136.15518697774,2445.43589302222,2528.57719913865,3970.32284040996,4134.68378533407,4707.79670773682,5087.99111757381,5039.40742268002,5555.39094900238,5913.4344216753,6110.36952132879,6238.13309701676,6608.83225697836,6921.51737075206,7280.87316423465,7609.34549150864,8050.63160184635
Algeria,246.30876252962,214.776273516192,172.245997766356,226.899988804342,238.048532020905,249.883486058815,235.598111822427,253.923650753479,281.925745024389,302.752306734104,336.224855584547,341.388987340498,442.351878193504,554.755124929209,817.988308478181,936.790025769149,1037.60703844052,1192.74388765763,1456.41939597215,1782.69798137911,2202.99736479746,2237.08632490354,2210.30192760168,2312.65561948251,2467.34642199031,2582.87958916856,2757.13052415538,2807.33029744222,2417.3766834056,2215.84755797478,2408.68881482248,1731.61127444317,1776.03667438071,1807.32854846258,1507.86531803627,1452.26944487837,1603.93792062434,1619.80622391421,1596.00371429844,1588.2984525177,1764.88822213372,1740.56006870277,1781.75857132265,2103.4531050538,2609.94560777437,3113.10109432814,3478.81854327462,3950.56160744508,4923.54009872171,3883.37814284703,4480.72453900113,5455.74133764262,5592.32609806051,5499.58148704572,5493.02558996263,4177.86751715913,3946.4214445883,4044.29837226523,4114.71506136896
Ecuador,455.461586837328,375.2216257143,315.688244519312,368.629956130748,440.559715276871,455.198078758113,449.920290321545,459.278881380575,450.999787822339,527.900442550973,471.63071953343,440.85736908036,495.535764004719,588.336798309707,970.011438746612,1105.42008099839,1264.91287302125,1493.33135820098,1572.40136018997,1821.04764801474,2238.21484227284,2660.61150307057,2369.95037511126,1988.78732313123,1912.43148704413,1891.56060113359,1648.0158016113,1464.4932435055,1337.8894837854,1390.21311402663,1489.52950926574,1622.20824281116,1688.5050673671,1727.75405759406,2026.11271507455,2132.90696893928,2155.51722947965,2356.37084318401,2293.88973536506,1578.93353632547,1445.27932442901,1894.61516893932,2172.1018772447,2425.85184175715,2691.27808061965,3002.13686727475,3328.88297239765,3567.83643782206,4249.01926210976,4231.61579767847,4633.59035839904,5200.55579014874,5682.04500655353,6056.3308269681,6377.09153014217,6124.49164262072,6060.09332904415,6213.50127649921,6344.87197850057
"Egypt, Arab Rep.",,,,,,162.608482996222,168.963224188623,174.862587941817,180.410875649514,193.58598039818,233.013716294986,243.8067877406,257.588729291181,273.698584790361,244.747201960023,301.749358492003,337.774377457271,357.077947806179,358.847727465563,426.346463384197,500.355045249222,498.559115853626,607.281509441716,662.687259997872,708.195762381906,792.82394542907,815.248791614643,778.116827370027,655.06776872875,725.629736322004,765.642046377923,651.077581654641,713.452523933266,777.857709121717,849.452499105263,965.110730046032,1063.33309452077,1208.71990101581,1281.39671994505,1343.551962788,1450.47624243298,1391.70784569174,1228.93797488055,1138.66467322337,1063.00366302957,1187.51968978388,1398.19062441416,1667.843720526,2044.52785549853,2329.23947996771,2644.81703909751,2791.95496186249,3232.64889178794,3264.37878715277,3378.83135785555,3598.9709482021,3525.02016450058,2440.51017311107,2549.13225178609
Euro area,923.42424735748,1005.28005833402,1106.56996882149,1230.22599168274,1355.99355886514,1468.91297919566,1589.45003377458,1714.84257731149,1828.76419274119,2027.72823474211,2237.3213199522,2521.88179663334,3026.07137927535,3903.56408953566,4401.79037242037,5077.57730701587,5275.33746806294,5976.59098937287,7289.0635614727,8793.51708285027,9806.3209733658,8489.91348617417,8197.39797219595,7981.07218134607,7642.63329696996,7836.7805209872,10971.1318533393,13532.2957760015,14833.1878828195,15086.9496166361,18900.3666638708,19541.7028259012,21455.4253689727,19556.5856354056,20586.9978897062,23696.9383202038,23915.7721628366,21810.2875141571,22380.5067897272,22213.1812839233,20166.5672971597,20433.2104249652,22109.8718504263,27134.9122762548,30948.7749030078,31936.0180861236,33767.0925166372,38666.7342923688,42177.8209210533,38423.2137622717,37567.0529020887,40613.0001890954,37597.9905087513,39102.9528579493,39857.1752178383,34382.0804017155,35142.3430822357,36997.7270415804,39918.8573133059
Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.331722614841,208.999946733221,239.668734955943,262.23112962306,315.751113694587,312.72624698949,337.887664307275,307.910872511701,308.13378356477,316.823820014563,293.955790897214,334.585442902621,407.769976516575,388.595122631048,415.036599442053,439.832690498933,450.63284030614,595.109987185412,667.744177753249,811.376028602108,,,,,,,
Spain,396.392253337614,450.053289246968,520.206131380005,609.487384056513,675.241639141208,774.761609330096,889.659872011529,968.306781765983,950.545740593734,1077.67869994591,1212.28935451199,1362.16551714169,1708.80864373509,2247.55340957691,2749.92463085,3209.83742074469,3279.31264308775,3627.59063324257,4356.43920265176,5770.21462719531,6208.5780190814,5371.16642209158,5159.70863304073,4478.50028865387,4489.98895204895,4699.65577384675,6513.50327963098,8239.6138155813,9703.123841794,10681.9712029257,13804.8768037932,14811.9028112693,16112.1889276669,13339.9085669964,13415.287013608,15471.962716535,16109.0843985284,14730.7971752046,15394.3514628249,15715.3322713275,14713.0657111519,15355.7031663439,17025.5319828692,21463.4426577449,24861.2827964413,26419.2968638221,28365.3134896346,32549.9709785513,35366.2596011983,32042.4740786617,30502.7197080776,31636.4463142558,28324.4293363918,29059.5479522321,29461.5503337389,25732.0183647454,26505.3432155204,28100.8522848303,30323.651062874
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.82012187857,2814.83473444209,3130.80709364714,3376.79437256502,3678.15826423064,4087.50330566881,4144.63081737072,4075.97063851071,4509.1784599903,5344.8777984536,7206.16648010912,8912.99219516932,10406.3968759176,12631.5677723615,16741.9391245668,18227.1200781939,14794.9707926449,14784.3810806949,17624.0441399335,17534.4215441923,19174.100729108,20367.1026566799,17522.230186252,18237.2958432683,20337.8497289442,23247.1098430453
Ethiopia,,,,,,,,,,,,,,,,,,,,,,203.557017293816,208.342380062533,224.627429667255,205.623782447134,233.218724767578,234.6821931325,242.961585155827,243.735868588398,248.022793923143,254.243256893683,271.394411826541,204.050205321338,165.693196952028,125.549569881947,134.342955536621,145.166903727133,141.508619901766,125.076141078992,119.684067048681,124.460800271762,120.765781959083,111.927223529279,119.490390988672,136.466255552783,162.432726500352,194.687430455118,244.286037152722,326.436826698931,380.569047862885,341.554114905179,354.479575841347,467.077927241718,499.531572059907,566.926466461984,640.541891313682,717.124592933285,768.425025531532,772.313530261357
Finland,1179.35301099994,1327.427224366,1411.70239818044,1522.3192420995,1707.50393824701,1882.08685764849,2010.21345619725,2034.18904965478,1907.07727217667,2178.03525044982,2465.64488008901,2716.18999980754,3177.64554641111,4173.17298080295,5297.60778380496,6255.54474368131,6739.69081021395,7069.10570711858,7628.81580540328,9332.24519976281,11223.937563528,10926.817966566,10938.122061411,10497.479996566,10833.8662886935,11398.1059531509,14951.0467852887,18571.0599253579,22047.7933222595,23973.2394840041,28364.6450765922,25484.7392935746,22319.059460246,17608.8123902264,20301.333085866,26271.5998141691,25783.4504878611,24691.8728133698,26009.2694886182,26177.3479836441,24285.4668205162,24946.1891891404,26869.6749036293,32855.1326287803,37702.8453762641,39040.2888825052,41188.0936997302,48414.8450929722,53554.0389224673,47293.9928335042,46459.9732548543,51081.9976703127,47710.7902169415,49878.0432444536,50260.2998588958,42811.2129936435,43777.4400888075,46191.9311557681,50175.2998156593
Fiji,285.473560637195,287.2635289804,291.478863452774,296.715117188676,310.809517133428,317.014858851219,316.126492464071,333.262741507321,334.615258618281,357.427188532105,422.386732365336,466.013952657871,583.317691579023,768.69545015019,987.92899180898,1186.67607914446,1182.10218194803,1202.6373853856,1360.78540071535,1640.55427213755,1892.8917191424,1898.40241125965,1786.69935358748,1638.38394085292,1681.69307982327,1603.32987928296,1795.37795308086,1631.94227624764,1535.38645223911,1632.20586594211,1835.12809591767,1881.75411799099,2057.57803286044,2166.23347807519,2384.09574354222,2540.99070957207,2714.56493158452,2641.47786553845,2070.57462416125,2408.73592084818,2076.56878431649,2039.62569721177,2260.25839838475,2837.89224620811,3334.93166669792,3659.57932870842,3747.86071607455,4072.10156984329,4167.67028471654,3362.81655514032,3652.52743714193,4371.45751012411,4591.55578402956,4840.69371615802,5605.57033080847,5390.74523711745,5651.31805482702,6101.03083866498,6266.96796528074
France,1334.69005583825,1428.04548673446,1578.28460367258,1744.64058973424,1909.54123238543,2038.16273394898,2186.47485240446,2343.10422573021,2536.0850645089,2752.0949541112,2857.25217648673,3169.03499181675,3854.55678433954,4969.76391161875,5328.24174650002,6690.57827024394,6866.81828557848,7532.5279280869,9264.77783385334,11179.6312730408,12713.3612480565,11104.9777323235,10496.9298731656,9993.42207408963,9419.69764827399,9763.32861034257,13540.2470824157,16302.4414011249,17679.996995809,17694.3053541732,21793.8426479832,21675.0642485493,23813.7118417151,22380.1039619355,23496.5233222666,26890.2198804535,26871.8290189054,24228.9423508964,24974.2721990005,24673.1989691744,22364.0293943406,22433.5557141945,24177.3351674642,29568.385949668,33741.2651469175,34760.1877663866,36443.6234414411,41508.4339850416,45334.1144358246,41575.4187483737,40638.33400426,43790.7320482019,40874.7035053457,42592.9340943342,43011.2631028417,36638.184929157,37038.9551282086,38679.1271482419,41469.9195544229
Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24034.2468083717,24125.2558762552,22653.3160466352,24419.7424401392,26732.7904740224,31497.9669213031,35467.1754699443,36205.3705396112,41522.5438571741,47885.6988786829,50866.0810982214,47447.8700366077,48530.2338492813,52083.8891448364,49459.7172338372,54853.6255967876,59440.0307606004,52404.6593331379,55822.9147203438,,
